title,description,link,keyword,pubDate,loadDate,hostname
"'376억 원 투자 <b>사기</b>' 조직 총책, 국제 공조로 붙잡혀","A 씨는 미얀마와 라오스, 태국이 만나는 이른바 '골든 트라이앵글' 지역에 <b>사기</b> 조직을 만들어 피해자 460여 명의 투자금 376억 원을 가로챈 혐의를 받습니다. 이 조직은 SNS 대화방 등에서 비상장 <b>가상화폐</b>로 큰 수익을... ",https://n.news.naver.com/mnews/article/052/0002157645?sid=102,가상화폐 사기,2025-02-25 10:19:00,2025-04-19 14:53:43,n.news.naver.com
‘파퀴아오 코인’ 한국 판매 대표 1심 실형…“10배 오른다며 돈 가로...,"수원지방법원 제11형사부는 지난해 12월 특정경제범죄가중처벌등에관한법률위반(<b>사기</b>) 혐의로 기소된 코인... 또 해당 코인에 대해 “상장 기간 초기를 제외하고는 가격이 낮아 거래가 이루어지지 않고, <b>가상화폐</b>로서... ",https://n.news.naver.com/mnews/article/056/0011899529?sid=102,가상화폐 사기,2025-02-25 10:13:00,2025-04-19 14:53:43,n.news.naver.com
이재명 &quot;부동산 공급 늘려야…트럼프 시대 저자세로 할 필요 없어&quot;,"분양시장에는 자율성을 주는 반면 그 수익으로 집 <b>사기</b> 어려운 사람들에게 혜택을 주겠다는 취지다.... 이 대표는 <b>가상화폐</b>와 부동산 등 경제 분야뿐 아니라 미국발 관세전쟁, 중국과의 관계, 공직사회 등 다양한 분야에... ",https://n.news.naver.com/mnews/article/421/0008095168?sid=100,가상화폐 사기,2025-02-24 20:25:00,2025-04-19 14:53:43,n.news.naver.com
[단독] ‘토스 대리’+‘코빗 과장’ 사칭까지… 더 독해진 신종 보이스...,개인정보 유출 보상금을 주겠다고 꼬드긴 뒤 <b>가상화폐</b>(코인) 계좌 입금을 유도해 수천만원을 뜯어낸... 서울 관악경찰서는 개인정보 유출 보상금을 주겠다고 속여 피해자로부터 5000만원을 뜯어낸 혐의(<b>사기</b>)로 A씨와... ,https://n.news.naver.com/mnews/article/005/0001759368?sid=102,가상화폐 사기,2025-02-24 18:57:00,2025-04-19 14:53:43,n.news.naver.com
[이권호 변호사의 법률 칼럼] 가상화폐 분야 중요한 법적 문제 5가지(Ⅰ...,"최근 몇 년간 가상화폐 시장에서는 FTX 사태와 같은 대형 거래소 파산, 루나·테라 사태, 대규모 해킹, <b>폰지 사기</b> 등 여러 사건들이 발생하였고, 법적 규제의 필요성이 커지고 있다. 이에 따라 각국 정부는 가상화폐의 법적... ",https://n.news.naver.com/mnews/article/008/0005157454?sid=101,"가상화폐 사기, 폰지 사기",2025-02-24 16:55:00,2025-04-19 14:54:44,n.news.naver.com
[기고] 영화 '폭락'으로 보는 한국사회,"주인공은 제도를 악용하고 그것이 <b>사기</b>라는 인식도 없이 <b>가상화폐</b> 투자자들에게 말한다. &quot;돈을 벌 때는 나에게 '갓도현'이라고 하더니 돈을 잃으니 내가 갑자기 나쁜 놈이 됐느냐&quot;, &quot;나는 투자하라고 한 적이 없다. 너희가... ",https://n.news.naver.com/mnews/article/008/0005157073?sid=110,가상화폐 사기,2025-02-24 07:00:00,2025-04-19 14:53:43,n.news.naver.com
“북한은 챗GPT를 이렇게 쓰네”...외화벌이용 가짜 이력서 만들다 딱 걸...,"북한 해커들은 싱가포르의 한 <b>가상화폐</b> 거래소 채용 담당자로 위장한 뒤 일본 <b>가상화폐</b> 거래소... 캄보디아 기반 금융 <b>사기</b> 조직과 관련된 것으로 추정되는 일부 계정은 X(옛 트위터), 페이스북 등에서 댓글을 번역하고... ",https://n.news.naver.com/mnews/article/009/0005448475?sid=105,가상화폐 사기,2025-02-23 23:01:00,2025-04-19 14:53:43,n.news.naver.com
&quot;돈세탁이니 신고 못해&quot;…강남 길거리서 코인<b>사기</b> 판치는 이유,서초경찰서는 이튿날 현장에서 달아난 2명과 공범 2명 등 4명을 <b>사기</b> 혐의로 체포해 수사 중이다.... 한상준 법무법인 대건 변호사는 “개인 간 거래에 쓰이는 <b>가상화폐</b> 지갑은 무기명 통장이나 마찬가지다”며 “KYC... ,https://n.news.naver.com/mnews/article/025/0003422511?sid=102,가상화폐 사기,2025-02-23 19:00:00,2025-04-19 14:53:43,n.news.naver.com
&quot;<b>가상화폐</b> 팔아요&quot; 현금 2억원 들고 튄 외국인,30대 남성 B씨가 <b>가상화폐</b> 테더(USDT)를 저렴하게 판다는 카카오톡 오픈채팅방 글을 보고 이를 <b>사기</b> 위해 A씨를 만났다가 피해를 본 것으로 파악됐다. B씨는 경찰 조사에서 &quot;현금 2억4천만원이 들어 있는 종이 가방을... ,https://n.news.naver.com/mnews/article/215/0001199513?sid=102,가상화폐 사기,2025-02-23 16:38:00,2025-04-19 14:53:43,n.news.naver.com
[주간코인시황] 美 추가 관세 이슈와 中 AI·테크주 투심 개선에 혼조세,비트코인 9만8300달러 이더리움 2700달러 선 거래 홍콩·일본 <b>가상</b>자산 제도권 편입 가속 2월 셋째 주 <b>가상</b>자산... “암호<b>화폐 사기</b>꾼”이라고 비판했다. 이에 밀레이 대통령은 이 게시물을 삭제한 후 “프로젝트의 세부... ,https://n.news.naver.com/mnews/article/366/0001055882?sid=101,가상화폐 사기,2025-02-22 06:01:00,2025-04-19 14:53:43,n.news.naver.com
"800억 코인 <b>사기</b>범, 이번엔 2600억대 범행",검찰에 따르면 박씨 등은 2021년 3월부터 이듬해 4월까지 스캠 코인(<b>사기</b> <b>가상화폐</b>)인 ‘아튜브’를 발행·상장해 투자자로부터 2600억원을 편취한 혐의를 받는다. 박씨가 허위 공시 및 시세조종 등 수법으로 확보한 수익은... ,https://n.news.naver.com/mnews/article/015/0005097523?sid=102,가상화폐 사기,2025-02-21 17:52:00,2025-04-19 14:53:43,n.news.naver.com
"800억 원대 코인 <b>사기</b> '존버킴', 2천 600억 원대 <b>사기</b> 혐의로 또 구속",800억 원대 <b>가상화폐</b>(코인) <b>사기</b> 사건으로 구속 됐다가 보석으로 풀려난 '존버킴' 박 모 씨가 2천억 원대의 또 다른 코인 <b>사기</b> 혐의로 재구속됐다.서울 남부지방법원은 박 씨에 대해 &quot;범죄 혐의가 중대하고 증거 인멸... ,https://n.news.naver.com/mnews/article/448/0000509721?sid=102,가상화폐 사기,2025-02-21 17:48:00,2025-04-19 14:53:43,n.news.naver.com
“이번엔 판 더 키웠네”...코인왕 ‘존버킴’ 2000억원대 사건으로 재...,800억원대 ‘스캠 코인’(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 코인왕 ‘존버킴’ 박 모씨가 2000억원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석... ,https://n.news.naver.com/mnews/article/009/0005447805?sid=102,가상화폐 사기,2025-02-21 17:14:00,2025-04-19 14:53:43,n.news.naver.com
"코인 <b>사기</b> '존버킴', 2600억대 <b>사기</b> 혐의로 또 구속",800억원대 <b>사기</b> <b>가상화폐</b>(스캠 코인) 사건으로 구속기소됐다 보석으로 풀려난 '존버킴' 박모씨가 2600억원대의 또 다른 <b>사기</b> 혐의로 재구속됐다. 서울남부지법 한정석 영장전담 부장판사는 지난 20일 박씨에 대해... ,https://n.news.naver.com/mnews/article/025/0003422315?sid=102,가상화폐 사기,2025-02-21 15:55:00,2025-04-19 14:53:43,n.news.naver.com
'존버킴' 보석 한 달 만에 코인범죄로 또 구속…법원 &quot;도망 염려&quot;,"<b>사기</b> <b>가상화폐</b>로 약 800억 원을 가로챈 뒤 해외로 도주를 시도했던 '존버킴' 박모(42)씨가 보석으로 풀려난 지 한 달여 만에 다시 구속됐다. 이번에도 코인 범죄였다. 서울남부지법은 21일, <b>사기</b> 등의 혐의로 박씨에 대한... ",https://n.news.naver.com/mnews/article/079/0003994772?sid=102,가상화폐 사기,2025-02-21 15:51:00,2025-04-19 14:53:43,n.news.naver.com
“일부 밈 코인 선 넘었다” 코인베이스 CEO의 자성 목소리,"암스트롱 CEO는 “일부 밈 코인은 터무니없고 심지어 <b>사기</b>일 수도 있지만, 인터넷 문화의 예측 불가능한... 이어 암스트롱 CEO는 “<b>가상화폐</b>가 실생활에서 활용될 수 있도록 소득 창출, 금융 서비스 접근성 향상, 저렴한... ",https://n.news.naver.com/mnews/article/009/0005447718?sid=101,가상화폐 사기,2025-02-21 15:48:00,2025-04-19 14:53:43,n.news.naver.com
"‘800억 코인<b>사기</b>’ 존버킴, ‘2600억 <b>사기</b>’로 또 구속…풀려난 지 한달...",‘존버킴’ 박모(43) 씨 이미지[존버킴 SNS 캡쳐] 800억원대 ‘스캠 코인’(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 ‘존버킴’ 박모(43) 씨가 2600억원대의 또 다른 <b>사기</b> 혐의로 다시 구속됐다. 21일... ,https://n.news.naver.com/mnews/article/016/0002432449?sid=102,가상화폐 사기,2025-02-21 15:42:00,2025-04-19 14:53:43,n.news.naver.com
"800억대 코인<b>사기</b>범 '존버킴', 보석 1달만에 <b>사기</b>로 재구속",800억원대 '스캠 코인'(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 '존버킴' 박 모씨가 2000억 원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석 영장전담... ,https://n.news.naver.com/mnews/article/011/0004453313?sid=102,가상화폐 사기,2025-02-21 15:24:00,2025-04-19 14:53:43,n.news.naver.com
"800억 코인 <b>사기</b>범 '존버킴', 2600억대 <b>사기</b>로 재구속",검찰에 따르면 박 씨는 2021년 3월부터 이듬해 4월까지 사업을 할 의사가 없이 스캠 코인(<b>사기</b> <b>가상화폐</b>)인 '아튜브'를 발행·상장해 투자자들로부터 2600억원을 가로챈 혐의를 받는다. 박 씨가 허위공시 및 시세조종 등의... ,https://n.news.naver.com/mnews/article/015/0005097408?sid=102,가상화폐 사기,2025-02-21 14:57:00,2025-04-19 14:53:43,n.news.naver.com
"800억대 코인<b>사기</b>범 `존버킴`, 2600억대 <b>사기</b>로 재구속",800억원대 스캠 코인(<b>사기</b> <b>가상화폐</b>) '포도 코인' 사건으로 구속기소 됐다가 보석으로 풀려난 '존버킴' 박모씨가 2000억원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석... ,https://n.news.naver.com/mnews/article/029/0002936903?sid=102,가상화폐 사기,2025-02-21 14:53:00,2025-04-19 14:53:43,n.news.naver.com
코인<b>사기</b> '존버킴' 이번엔 2000억대 <b>사기</b>로 구속,사건을 수사 중인 서울남부지검에 따르면 이들은 2021년 3월∼2022년 4월 스캠 코인(<b>사기</b> <b>가상화폐</b>)인 '아튜브'를 발행·상장한 뒤 시세조종 등으로 투자자들로부터 2600억여원을 가로챈 혐의를 받는다. 이들의 실제 범행... ,https://n.news.naver.com/mnews/article/241/0003415112?sid=102,가상화폐 사기,2025-02-21 14:50:00,2025-04-19 14:53:43,n.news.naver.com
800억대 <b>가상화폐 사기</b> ‘존버킴’. 2600억대 사기 혐의로 또 구속,800억 원대 ‘스캠 코인’(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 ‘존버킴’ 박모씨가 2000억 원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석... ,https://n.news.naver.com/mnews/article/658/0000098090?sid=102,가상화폐 사기,2025-02-21 14:41:00,2025-04-19 14:53:43,n.news.naver.com
"800억대 코인<b>사기</b> '존버킴', 2600억대 <b>사기</b> 혐의로 또 구속",800억원대 '스캠 코인'(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 '존버킴' 박모씨가 2000억원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석 영장전담... ,https://n.news.naver.com/mnews/article/015/0005097394?sid=102,가상화폐 사기,2025-02-21 14:37:00,2025-04-19 14:53:43,n.news.naver.com
'존버킴' 또 구속…이번에도 코인 2천600억대 <b>사기</b> 혐의,그는 800억원대 '스캠 코인'(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 상태였습니다. 21일 법조계에 따르면 서울남부지법 한정석 영장전담 부장판사는 전날 박씨에 대해 &quot;범죄 혐의가 중대하고 증거... ,https://n.news.naver.com/mnews/article/374/0000426566?sid=103,가상화폐 사기,2025-02-21 14:29:00,2025-04-19 14:53:43,n.news.naver.com
"800억대 코인 <b>사기</b> '존버킴', 2600억대 <b>사기</b> 혐의로 또 구속",800억 원대 '스캠 코인'(<b>사기</b> <b>가상화폐</b>) 사건으로 구속 기소됐다 보석으로 풀려난 '존버킴' 박 모 씨가 2천억 원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐습니다. 서울남부지법 한정석 영장전담 부장판사는 어제(20일)... ,https://n.news.naver.com/mnews/article/055/0001233945?sid=102,가상화폐 사기,2025-02-21 14:19:00,2025-04-19 14:53:43,n.news.naver.com
"코인왕 '존버킴', 보석되자마자 또 구속",2023년 12월 전남 진도군 귀성항에서 5톤급 어선을 타고 밀항을 시도하던 중 해양경찰에 붙잡히기도 했다. 박씨는 <b>가상화폐 사기</b> (특경가법상 배임) 등 혐의로 구속기소돼 재판을 받다가 지난달 25일 보석으로 풀려 났다.,https://n.news.naver.com/mnews/article/031/0000910748?sid=102,가상화폐 사기,2025-02-21 14:11:00,2025-04-19 14:53:44,n.news.naver.com
"800억대 코인<b>사기</b> '존버킴', 2천600억대 <b>사기</b> 혐의로 또 구속",800억원대 '스캠 코인'(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 '존버킴' 박모씨가 2천억원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석 영장전담... ,https://n.news.naver.com/mnews/article/448/0000509663?sid=102,가상화폐 사기,2025-02-21 14:10:00,2025-04-19 14:53:44,n.news.naver.com
"800억대 코인<b>사기</b> '존버킴', 2천600억대 <b>사기</b> 혐의로 또 구속",800억원대 '스캠 코인'(<b>사기</b> <b>가상화폐</b>) 사건으로 구속기소 됐다가 보석으로 풀려난 '존버킴' 박모씨가 2천억원대의 또 다른 <b>사기</b> 혐의로 검찰에 재구속됐다. 21일 법조계에 따르면 서울남부지법 한정석 영장전담... ,https://n.news.naver.com/mnews/article/001/0015226591?sid=102,가상화폐 사기,2025-02-21 14:05:00,2025-04-19 14:53:44,n.news.naver.com
'코인왕 존버킴' 또다른 코인 <b>사기</b>…보석 석방 후 재구속,"800억원대 ‘스캠 코인’ 을 시세조종한 혐의로 기소된 ‘존버킴’ 박모씨가 또 다른 <b>가상화폐</b>를 이용해 <b>사기</b>를 벌인 혐의로 재구속됐다. 서울남부지법(사진=뉴스1) 21일 법조계에 따르면, 서울남부지법 한정석... ",https://n.news.naver.com/mnews/article/018/0005948631?sid=102,가상화폐 사기,2025-02-21 12:29:00,2025-04-19 14:53:44,n.news.naver.com
경기도 작년 피해액 2천억 훌쩍… 실제 배상은 2%뿐 [신종 보이스피싱],"A씨는 전기통신금융<b>사기</b> 피해 방지 및 피해금 환급에 관한 특별법 위반, 전기통신사업법 위반 혐의로... 윤해성 한국형사정책연구원 미래정책연구실장은 “<b>가상화폐</b> 조작, 온라인 도박 등 다양한 범죄와 결합된... ",https://n.news.naver.com/mnews/article/666/0000065065?sid=102,가상화폐 사기,2025-02-21 06:02:00,2025-04-19 14:53:44,n.news.naver.com
"&quot;쇼핑몰 리뷰 작성하면 돈 드려요&quot;…달콤한 부업 알바의 유혹, <b>사기</b> 기승",또 다른 사례에서는 높은 이자 수익을 미끼로 암호<b>화폐</b> <b>가상</b>계좌를 통해 1억 원을 가로챈 것으로 드러났다. 부업 <b>사기</b>도 잇따랐다. 한 피해자는 &quot;쇼핑몰 리뷰 작성 시 수익금을 준다&quot;는 말에 속아 500만 원을 잃었다고... ,https://n.news.naver.com/mnews/article/011/0004453083?sid=102,가상화폐 사기,2025-02-21 01:01:00,2025-04-19 14:53:44,n.news.naver.com
리브라 창시자 아르헨 대통령 누이에게 코인 줬다…파문 일파만파,암호<b>화폐</b>(<b>가상화폐</b>) 전문매체 코인데스크가 19일(현지시간) 보도했다. 특히 그는 자신이 많은 리브라 코인을... 전문가들은 전형적인 작전 <b>사기</b>인 '러그 풀'(Rug Pull)이라고 보고 있다. 러그 풀은 프로젝트 담당자가... ,https://n.news.naver.com/mnews/article/421/0008088391?sid=104,가상화폐 사기,2025-02-20 15:24:00,2025-04-19 14:53:44,n.news.naver.com
MS 첫 양자 컴퓨팅 칩 공개…상용화 시기 언제쯤?,이처럼 구글의 양자컴이 우수한 연산력으로 <b>가상 화폐</b>의 암호를 풀 수 있다는 전망이 나오자 한 때 <b>가상</b>... 일각에선 양자 컴퓨터를 개발했다고 주장하는 MS 등의 기업들이 <b>사기</b>성이 짙다는 주장을 내놓기도 했다. 이에... ,https://n.news.naver.com/mnews/article/092/0002363883?sid=105,가상화폐 사기,2025-02-20 10:07:00,2025-04-19 14:53:44,n.news.naver.com
KB가 빗썸 뺏었네…은행 ‘코인거래소 유치전’,"2018년 시행한 <b>가상</b>자산 거래 실명제에 따라 암호<b>화폐</b>를 사고팔려면 은행 실명 인증 계좌를 반드시 거쳐야... 암호<b>화폐</b>를 <b>사기</b> 위해 은행에 계좌를 만들거나, 거액의 예치금을 맡기는 사례가 늘면서다. 박상혁... ",https://n.news.naver.com/mnews/article/025/0003421887?sid=101,가상화폐 사기,2025-02-20 00:02:00,2025-04-19 14:53:44,n.news.naver.com
'예치금 10조'에 갑을관계 바뀌었다…은행들 모시기 나선 큰손,"2018년 시행한 <b>가상</b>자산 거래 실명제에 따라 암호<b>화폐</b>를 사고팔려면 은행 실명 인증 계좌를 반드시 거쳐야... 암호<b>화폐</b>를 <b>사기</b> 위해 은행에 계좌를 만들거나, 거액의 예치금을 맡기는 사례가 늘면서다. 이젠 업계 1위... ",https://n.news.naver.com/mnews/article/025/0003421827?sid=101,가상화폐 사기,2025-02-19 18:09:00,2025-04-19 14:53:44,n.news.naver.com
혼돈의 남미 극우…브라질에선 ‘쿠데타’·아르헨에선 ‘코인 <b>사기</b>’,‘남미의 트럼프’로 불린 밀레이 대통령도 코인 <b>사기</b> 혐의로 곤경에 처했다. 그가 개인 SNS에 홍보했던 <b>가상화폐</b>가 몇 시간 만에 90% 가까이 폭락한 까닭이다. 밀레이 대통령은 14일 개인 SNS에 리브라(LIBRA) 밈 코인을... ,https://n.news.naver.com/mnews/article/005/0001758435?sid=104,가상화폐 사기,2025-02-19 17:54:00,2025-04-19 14:53:44,n.news.naver.com
‘아르헨의 트럼프’ 밀레이 사면초가… 직접 홍보한 밈코인 <b>사기</b> 의혹...,"'바닥에 깔린 러그를 잡아당긴다'는 사전적 의미를 지닌 러그 풀은 과대광고로 코인 가치를 뻥튀기한 뒤, 갑자기 자금을 대량 인출해 가치를 떨어뜨리는 <b>가상화폐 사기</b> 수법을 일컫는 용어다. 발단은 지난 14일 밀레이의... ",https://n.news.naver.com/mnews/article/469/0000849788?sid=104,가상화폐 사기,2025-02-19 17:47:00,2025-04-19 14:53:44,n.news.naver.com
&quot;친구해요&quot;·&quot;부업하세요&quot; 인터넷 <b>사기</b> 기승…의심부터 해야,또 <b>사기</b>범이 다른 계정을 이용해 동일 수법으로 특정 계좌에 투자하면 이자수익이 발생한다는 거짓 투자 정보로 유인한 후 암호<b>화폐</b> <b>가상</b>계좌를 이용해 1억여원을 가로챈 사건도 있었습니다. 이 밖에 부업 광고를 보고... ,https://n.news.naver.com/mnews/article/422/0000714858?sid=102,가상화폐 사기,2025-02-19 17:19:00,2025-04-19 14:53:44,n.news.naver.com
&quot;너 때문에 코인날려&quot; 직장동료 속여 수천 뜯은 30대 징역형,자신이 사용하던 업무용 태블릿PC를 실수로 초기화한 직장동료에게 <b>가상</b>자산(암호<b>화폐</b>) 손실이 발생한 것처럼 속여 수천만 원을 뜯어낸 30대가 실형을 선고받았다. 창원지법 형사2단독 정지은 부장판사는 <b>사기</b> 및... ,https://n.news.naver.com/mnews/article/421/0008086412?sid=102,가상화폐 사기,2025-02-19 17:01:00,2025-04-19 14:53:44,n.news.naver.com
성급한 ‘<b>가상</b>통화 예찬’ 아르헨 대통령에 피해 본 시민들,"만들어진 <b>가상</b>통화) <b>사기</b> 스캔들 파장이 커지고 있다. 밀레이 대통령은 <b>사기</b> 의혹을 부인했지만, 문제가 된... 함께 <b>가상</b>통화를 강력히 지지하는 국가지도자로 꼽힌다. 2023년 대선 후보 시절 “비트코인은 법정<b>화폐</b>의... ",https://n.news.naver.com/mnews/article/032/0003351984?sid=104,가상화폐 사기,2025-02-19 16:38:00,2025-04-19 14:53:44,n.news.naver.com
4000억대 유사수신…아도인터내셔널 계열사 대표들 무더기 징역,개발한 <b>가상화폐</b>에 투자하도록 유도했다. 이후 자사 결제수단인 ‘아도페이’를 통해 투자금을 받아 빼돌린 것으로 조사됐다. 검찰은 2023년 9월부터 아도인터내셔널 대표 등 총 20명을 <b>사기</b> 혐의를 적용해 기소했다.... ,https://n.news.naver.com/mnews/article/021/0002691347?sid=102,가상화폐 사기,2025-02-19 15:42:00,2025-04-19 14:53:44,n.news.naver.com
&quot;태블릿 초기화로 <b>가상화폐</b> 날렸으니 돈 갚아&quot; 직장동료 속인 30대 징역...,직장 동료가 자신의 태블릿PC를 실수로 초기화하자 1억 원대 <b>가상화폐</b> 손실이 발생한 것처럼 속여 수천만 원을 가로챈 30대가 징역형의 집행유예를 선고받았다. 창원지법 형사2단독(정지은 부장판사)은 <b>사기</b>와... ,https://n.news.naver.com/mnews/article/658/0000097825?sid=102,가상화폐 사기,2025-02-19 15:38:00,2025-04-19 14:53:44,n.news.naver.com
방콕서 알몸 상태로 붙잡힌 ‘금목걸이’ 중국인… 스캠 범죄조직 간부...,핵심 용의자들은 <b>사기</b> 혐의를 부인하면서도 불법 사업을 벌이는 중국인들을 위해 <b>가상</b>자산(암호<b>화폐</b>)을 현금으로 교환해 준 것은 인정했다. 27세 여성 아차라가 속한 그룹은 환전 서비스를 위해 65억밧(약 2776억원)... ,https://n.news.naver.com/mnews/article/081/0003519169?sid=104,가상화폐 사기,2025-02-19 14:45:00,2025-04-19 14:53:44,n.news.naver.com
&quot;친구해요&quot; &quot;부업하세요&quot;…일단 인터넷 <b>사기</b> 의심부터,"또 <b>사기</b>범이 다른 계정을 이용해 동일 수법으로 특정 계좌에 투자하면 이자수익이 발생한다는 거짓 투자 정보로 유인, 암호<b>화폐</b> <b>가상</b>계좌를 이용해 1억여원을 가로챈 사건도 있었다. 이 밖에 부업 광고를 보고 연락하자... ",https://n.news.naver.com/mnews/article/001/0015222196?sid=102,가상화폐 사기,2025-02-19 14:31:00,2025-04-19 14:53:44,n.news.naver.com
‘5달러→0.19달러’ 밈코인 몇 시간 만에 -94%…“대통령 믿었다 100만弗...,아페(APE)라는 암호<b>화폐</b> 인플루언서는 밀레이 대통령 게시물을 보고 리브라에 투자해 100만달러(14억원)의 손해를 입었다면서 어떻게 아르헨티나 대통령이 홍보한 밈코인이 <b>사기</b>일 수 있냐고 분노했다. 또 대통령과... ,https://n.news.naver.com/mnews/article/016/0002430935?sid=101,가상화폐 사기,2025-02-19 10:30:00,2025-04-19 14:53:44,n.news.naver.com
"밀레이 아르헨 대통령 파문 일파만파, 리플 5% 이상 급락(상보)","암호<b>화폐</b>(<b>가상화폐</b>)가 일제히 하락하고 있다. 특히 리플은 5% 이상 급락하고 있으며, 비트코인도... 전문가들은 전형적인 작전 <b>사기</b>인 '러그 풀'(Rug Pull)이라고 보고 있다. 러그 풀은 프로젝트 담당자가 투자자들의... ",https://n.news.naver.com/mnews/article/421/0008084313?sid=104,가상화폐 사기,2025-02-19 05:05:00,2025-04-19 14:53:44,n.news.naver.com
'4400억원대 유사수신' 아도인터내셔널 계열사 대표들 실형,서울중앙지법 형사25단독 김지영 판사는 18일 <b>사기</b> 혐의로 기소된 박모씨에게 징역 10년을 선고하고... 이들 일당은 전국에서 투자설명회를 열어 투자자들을 모은 뒤 자체 개발한 <b>가상화폐</b>에 투자하도록 유도해... ,https://n.news.naver.com/mnews/article/018/0005946415?sid=102,가상화폐 사기,2025-02-18 18:31:00,2025-04-19 14:53:44,n.news.naver.com
복합기로 5억 위조지폐 만든 40대男 &quot;코인 구매하려고…&quot;,A씨 등은 지난해 10월 제작한 위조지폐로 <b>가상화폐</b> 구매를 시도했다. 자금 세탁용으로 자주 활용되다 보니... 재판부는 &quot;<b>사기</b> 범행이 미수에 그쳤고 위조<b>화폐</b>도 유통되지 않아 실질적인 피해는 발생하지 않은 점은... ,https://n.news.naver.com/mnews/article/656/0000121940?sid=102,가상화폐 사기,2025-02-18 16:00:00,2025-04-19 14:53:44,n.news.naver.com
"밀레이, 트럼프처럼 ‘코인 홍보’… 가격 폭락하자 탄핵 위기 몰려",크리스티나 페르난데스 전 대통령도 “밀레이는 <b>가상화폐 사기</b>꾼”이라고 비판했다. 시민단체들도 밀레이 대통령을 비롯한 정부 관료가 사기 및 공무원으로서 직무를 위반했다며 소송을 제기하고 나섰다.,https://n.news.naver.com/mnews/article/021/0002690949?sid=104,가상화폐 사기,2025-02-18 11:54:00,2025-04-19 14:53:44,n.news.naver.com
'4000억대 유사수신' 아도인터내셔널 계열사 대표들 무더기 실형,개발한 <b>가상화폐</b>에 투자하도록 유도했다. 이후 자사 결제수단인 '아도페이'를 통해 투자금을 받아 빼돌린 것으로 조사됐다. 검찰은 2023년 9월부터 아도인터내셔널 대표 등 총 20명을 <b>사기</b> 혐의를 적용해 기소했다.... ,https://n.news.naver.com/mnews/article/003/0013073585?sid=102,가상화폐 사기,2025-02-18 11:54:00,2025-04-19 14:53:44,n.news.naver.com
&quot;대박 코인 추천&quot; 수익금 '찔끔' 주고 큰돈 챙겼다…80억 뜯은 일당,이들은 피해자들을 모으기 위해 개인정보가 담긴 <b>불법</b> 데이터베이스(DB)를 온라인 메신저 텔레그램에서... 보장하며 <b>투자</b>를 <b>권유</b>하는 행위에 대해서는 경각심을 가져야 한다&quot;며 &quot;앞으로도 경제적 취약계층을 노리는 각종... ,https://n.news.naver.com/mnews/article/008/0005154432?sid=102,"가상화폐 사기, 불법 투자 권유",2025-02-17 19:22:00,2025-04-19 14:54:50,n.news.naver.com
&quot;대통령이 '밈코인' <b>사기</b>쳤다&quot;…탄핵 위기 마주한 '이 남자' 누구?,하비에르 밀레이 아르헨티나 대통령이 암호<b>화폐</b>(<b>가상화폐</b>) '리브라 밈코인'을 홍보했다가 가격이... 암호<b>화폐</b> 업계는 이번 사태를 전형적인 '러그 풀(RUG PULL)’ <b>사기</b>로 보고 있다. 러그 풀은 프로젝트 담당자가 투자자... ,https://n.news.naver.com/mnews/article/011/0004451621?sid=104,가상화폐 사기,2025-02-17 18:56:00,2025-04-19 14:53:44,n.news.naver.com
"‘남미 트럼프’ 밀레이, <b>가상화폐</b> 홍보 논란…야당 “탄핵 요청할 것”",밀레이 대통령의 언급 이후 이 <b>가상화폐</b> 가격은 폭등한 뒤 다시 94% 폭락하면서 피해자들의 아우성이... <b>가상</b> 자산 보안 문제 전문가인 파블로 사바텔라는 시엔엔에 “전형적인 <b>사기</b>”라며 밀레이 대통령이 글을 올리기 몇... ,https://n.news.naver.com/mnews/article/028/0002731569?sid=104,가상화폐 사기,2025-02-17 16:06:00,2025-04-19 14:53:44,n.news.naver.com
